data,hora,lado,nivel,dist_nivel,usou_domingo,decisao_ia,confianca,motivo
2025-08-27,11:22,SHORT,23600.00,0.50,False,ACEITA,0.72,"Toque preciso (0.5pt) no nível do dia anterior, com rejeição clara no fechamento, em horário líquido (11:22 ET) e sem ser range espúrio de Globex."
2025-08-27,11:27,SHORT,23600.00,6.25,False,RECUSA,0.62,"Distância excessiva (6.25pt) entre toque e linha indica rejeição pouco precisa, reduzindo qualidade do sinal apesar do horário favorável."
2025-08-27,11:31,SHORT,23600.00,4.50,False,ACEITA,0.68,"Nível é máxima do dia anterior RTH (mais confiável que Globex), horário dentro do pregão regular, rejeição clara com fechamento 4.5pt abaixo do nível tocado."
2025-08-27,11:35,SHORT,23600.00,6.50,False,RECUSA,0.65,"Distância de 6,5pt do nível é excessiva, indicando rompimento/teste fraco em vez de rejeição limpa da linha do dia anterior."
2025-08-27,11:41,SHORT,23600.00,7.75,False,RECUSA,0.65,"Distância de 7.75pt do nível é excessiva, indicando rompimento/teste fraco em vez de rejeição limpa na linha, apesar do horário (11:41 ET) e dia (quarta) serem favoráveis."
2025-08-27,11:43,SHORT,23600.00,6.50,False,RECUSA,0.65,"Distância de 6,5pt além da linha é muito grande, indicando rompimento forte em vez de rejeição limpa no nível."
2025-08-27,12:18,SHORT,23600.00,4.00,False,ACEITA,0.68,"Nível de dia anterior (mais confiável que Globex), toque com boa distância (4pt) e fechamento claramente abaixo da linha indicando rejeição consistente, dentro do horário líquido de RTH em dia de semana normal."
2025-08-27,12:50,SHORT,23600.00,4.75,False,RECUSA,0.62,"Distância de 4,75pt até a linha é excessiva, indicando toque impreciso e sinal pouco confiável apesar do fechamento abaixo do nível."
2025-08-27,13:01,SHORT,23600.00,4.25,False,ACEITA,0.68,"Nível é do dia anterior (RTH, mais confiável que Globex), horário dentro do pregão regular, distância de 4.25pt e fechamento 4.25pt abaixo do nível mostram rejeição clara da máxima."
2025-08-27,13:19,SHORT,23600.00,3.75,False,ACEITA,0.68,"Nível é máxima do dia anterior RTH (mais confiável que Globex), toque com distância razoável (3.75pt) e fechamento da vela já 3.75pt abaixo do nível, mostrando rejeição clara; horário dentro do pregão regular em dia útil de meio de semana favorece liquidez e validade do sinal."
2025-08-27,13:23,SHORT,23600.00,2.75,False,ACEITA,0.72,"Nível de dia anterior (não-Globex), horário líquido de tarde, toque preciso (2,75pt) com fechamento claramente abaixo da linha confirmando rejeição."
2025-08-27,15:12,SHORT,23600.00,3.50,False,ACEITA,0.68,"Nível é o dia anterior (RTH, mais confiável que Globex), horário líquido (15:12 ET), toque com distância razoável (3.5pt) e fechamento claramente abaixo da linha confirmando rejeição."
2025-08-27,15:20,SHORT,23600.00,6.25,False,RECUSA,0.62,"Distância de 6,25pt do nível é grande, indicando rompimento/toque pouco preciso e menor probabilidade de rejeição limpa, mesmo com dia anterior normal e fechamento abaixo da linha."
2025-08-27,15:23,SHORT,23600.00,2.00,False,ACEITA,0.72,"Nível é máx/mín do dia anterior (RTH, mais confiável que Globex), toque preciso (2pt) com fechamento rejeitando abaixo da linha, horário dentro do pregão regular em dia de semana normal."
2025-08-27,15:27,SHORT,23600.00,0.50,False,ACEITA,0.72,"Toque preciso (0,5pt) na máxima do dia anterior (RTH, nível confiável), com fechamento da vela já rejeitando abaixo da linha, em horário líquido de quarta-feira."
2025-08-27,15:29,SHORT,23600.00,5.00,False,ACEITA,0.68,"Nível é máxima do dia anterior (RTH, mais confiável que Globex), horário dentro do pregão regular, distância de 5pt e fechamento 5pt abaixo da linha mostram rejeição clara."
2025-08-28,09:50,SHORT,23657.50,0.25,False,ACEITA,0.72,"Nível é máxima do dia anterior (RTH, mais confiável), toque muito preciso (0.25pt) com fechamento rejeitando a linha, dentro do horário líquido da manhã."
2025-08-28,10:08,SHORT,23657.50,5.25,False,RECUSA,0.65,"Distância de 5,25pt até a linha é excessiva, indicando penetração forte e sinal de rejeição pouco claro."
2025-08-28,10:10,SHORT,23657.50,5.50,False,ACEITA,0.68,"Nível é máx/mín do dia anterior (RTH, mais confiável que Globex), horário dentro da manhã ativa (10:10 ET), distância de 5.5pt até a linha é razoável e o fechamento da vela (23652) já mostra rejeição clara abaixo do nível tocado, confirmando a reversão."
2025-08-28,10:16,SHORT,23657.50,1.75,False,ACEITA,0.72,"Nível é máxima do dia anterior (RTH, não Globex), toque com distância pequena (1.75pt) e fechamento rejeitando claramente abaixo da linha, dentro do horário líquido de manhã em dia útil."
2025-08-28,10:18,SHORT,23657.50,10.25,False,RECUSA,0.68,"Distância de 10.25pt até a linha é excessiva, indicando toque impreciso e rejeição pouco confiável no nível."
2025-08-28,10:23,SHORT,23657.50,3.50,False,ACEITA,0.68,"Nível de dia anterior (RTH, mais confiável que Globex), toque com rejeição clara (fechamento 3.5pt abaixo da linha) e horário dentro da janela ativa da manhã, quinta-feira sem viés de baixa liquidez."
2025-08-28,10:25,SHORT,23657.50,6.50,False,RECUSA,0.65,"Toque a 6.5pt da linha é muito distante para caracterizar rejeição limpa do nível, mesmo com fechamento abaixo."
2025-08-28,10:36,SHORT,23657.50,7.50,False,ACEITA,0.68,"Nível é máxima RTH do dia anterior (mais confiável que Globex), horário dentro do pregão regular, distância de 7,5pt e fechamento 7,5pt abaixo da linha mostram rejeição clara."
2025-08-28,10:38,SHORT,23657.50,5.00,False,ACEITA,0.68,"Nível é máx/mín do dia anterior (RTH, mais confiável), toque com distância razoável (5pt) e vela fechou 5pt abaixo da linha mostrando rejeição clara; horário da manhã (10:38 ET) ainda dentro da janela de liquidez favorável."
2025-09-04,09:34,SHORT,23525.25,3.75,False,ACEITA,0.68,"Nível é do dia anterior (mais confiável que Globex), horário dentro da sessão regular ativa, e a vela fechou rejeitando claramente a linha com distância de 3.75pt, indicando reação real ao nível."
2025-09-04,09:37,SHORT,23525.25,9.00,False,RECUSA,0.65,"Distância de 9pt até a linha é excessiva, indicando toque impreciso/pouco reativo à referência, mesmo com fechamento abaixo do nível."
2025-09-04,10:38,SHORT,23525.25,4.50,False,RECUSA,0.6,"Distância de 4.5pt do nível é excessiva, indicando rejeição fraca e maior risco de falso sinal, mesmo sendo nível RTH válido e horário líquido."
2025-09-04,10:41,SHORT,23525.25,10.75,False,RECUSA,0.65,"Distância de 10.75pt do nível é excessiva, indicando toque com pouca precisão/rejeição fraca na linha, reduzindo qualidade do sinal."
2025-09-04,10:50,SHORT,23525.25,5.75,False,RECUSA,0.6,"Distância de 5,75pt até a linha é excessiva, indicando rejeição pouco precisa e maior risco de sinal falso apesar do nível ser do RTH anterior."
2025-09-04,10:55,SHORT,23525.25,8.50,False,RECUSA,0.65,"Distância de 8,50pt além da linha é excessiva, indicando rompimento forte e não uma rejeição limpa no nível, mesmo com fechamento abaixo da máxima."
2025-09-04,11:00,SHORT,23525.25,3.50,False,ACEITA,0.68,"Nível de dia anterior (RTH, mais confiável que Globex), horário de liquidez plena (11:00 ET), rejeição clara com fechamento 3,5pt abaixo do nível tocado."
2025-09-04,11:17,SHORT,23525.25,1.25,False,ACEITA,0.68,"Nível de dia anterior (RTH, mais confiável que Globex), toque preciso (1.25pt) com fechamento claramente abaixo da linha confirmando rejeição, dentro do horário líquido de NY."
2025-09-04,11:38,SHORT,23525.25,1.50,False,ACEITA,0.68,"Nível de dia anterior (mais confiável que Globex), toque preciso com distância pequena (1.5pt) e vela fechou rejeitando abaixo da linha, dentro do horário líquido de RTH."
2025-09-04,11:42,SHORT,23525.25,4.50,False,RECUSA,0.62,"Toque com 4.5pt além da linha (invasão excessiva) sugere rompimento/varredura de stops em vez de rejeição limpa no nível, mesmo com fechamento abaixo da máxima."
2025-09-04,12:28,SHORT,23525.25,12.25,False,RECUSA,0.65,"Distância de 12,25pt do nível é excessiva, sugerindo rompimento/penetração forte e não uma rejeição limpa na linha, o que reduz a qualidade do sinal de reversão."
2025-09-05,10:24,SHORT,23680.25,1.25,False,ACEITA,0.68,"Nível do dia anterior (RTH, mais confiável), toque com distância pequena (1.25pt) e vela fechando abaixo da linha confirmando rejeição, em horário de liquidez razoável (10:24 ET)."
2025-09-05,10:26,SHORT,23680.25,7.50,False,ACEITA,0.65,"Nível é máx do dia anterior (RTH, mais confiável que Globex), toque com distância razoável de 7.5pt e fechamento claramente abaixo da linha indicando rejeição válida, dentro do horário líquido da manhã."
2025-09-05,10:28,SHORT,23680.25,8.00,False,ACEITA,0.62,"Nível é do dia anterior (RTH, mais confiável que Globex), horário de sessão regular ativa, distância de 8pt do toque e fechamento 8pt abaixo do nível mostram rejeição clara na vela."
2025-09-05,15:07,SHORT,23680.25,11.25,False,RECUSA,0.68,"Distância de 11.25pt até a linha é excessiva, indicando que o toque não foi uma rejeição limpa do nível, além de ser sexta à tarde (15:07 ET), horário de menor liquidez e maior risco de movimento errático perto do fechamento semanal."
2025-09-05,15:18,SHORT,23680.25,3.25,False,ACEITA,0.68,"Nível de dia anterior (não Globex), toque com distância pequena (3.25pt) e vela fecha bem abaixo da linha (rejeição clara de 3.25pt), horário ainda dentro do RTH regular, sem ser sexta tarde tardia demais."
2025-09-05,15:20,SHORT,23680.25,8.50,False,RECUSA,0.65,"Distância de 8.5pt do nível é excessiva para uma rejeição limpa, e horário (15:20 ET, sexta) próximo ao fechamento reduz confiabilidade do sinal."
2025-09-05,15:23,SHORT,23680.25,6.00,False,RECUSA,0.62,"Distância de 6pt do nível é excessiva para uma rejeição limpa, sugerindo penetração forte e menor confiabilidade do sinal, além de ser sexta à tarde (baixa liquidez pré-fechamento semanal)."
2025-09-05,15:36,SHORT,23680.25,6.50,False,RECUSA,0.65,"Distância de 6,5pt é muito grande para uma rejeição válida na linha, sugerindo toque impreciso; além disso, sexta à tarde (15:36 ET) tem liquidez reduzida e maior risco de movimento errático pré-fechamento semanal."
2025-09-05,15:42,SHORT,23680.25,10.00,False,RECUSA,0.65,"Distância de 10pt até a linha é excessiva, indicando toque impulsivo sem rejeição precisa; sexta à tarde tende a ter movimentos erráticos de fechamento semanal."
2025-09-05,15:51,SHORT,23680.25,7.50,False,RECUSA,0.65,"Sinal na sexta às 15:51 ET, próximo do fechamento semanal, com baixa liquidez e maior chance de movimento errático; apesar da rejeição válida, horário tardio de sexta aumenta risco de reversão falsa."
2025-09-08,09:30,SHORT,23791.25,7.25,True,RECUSA,0.72,"Nível de Globex (domingo à noite) é mais espúrio, e o horário 09:30 ET coincide com abertura do pregão regular, gerando volatilidade e falsos rompimentos; distância de 7.25pt não compensa o risco adicional desse tipo de nível."
2025-09-08,09:31,SHORT,23791.25,3.50,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, horário logo na abertura (09:31 ET) com volatilidade inicial alta, e distância de toque de 3.5pt é relativamente grande para confirmar rejeição precisa da linha."
2025-09-08,13:06,SHORT,23791.25,5.00,True,RECUSA,0.68,"Nível é range de domingo à noite (Globex), historicamente mais espúrio, e o toque ocorre já na sessão regular (13:06 ET), distante do horário de formação do range, reduzindo a confiabilidade do nível como referência de reversão."
2025-09-08,13:08,SHORT,23791.25,3.75,True,RECUSA,0.68,"Nível de Globex (mais espúrio) e horário de 13:08 ET, fora das janelas de maior liquidez/volatilidade da abertura, aumentam risco de sinal falso apesar da rejeição válida."
2025-09-08,13:15,SHORT,23791.25,3.00,True,RECUSA,0.68,"Nível de Globex (mais espúrio), toque com distância pequena (3pt) e sinal fora da janela de abertura, em horário de baixa liquidez/meio de tarde, reduzindo confiabilidade da rejeição."
2025-09-08,13:50,SHORT,23791.25,2.50,True,RECUSA,0.65,"Nível é o range espúrio de domingo (Globex) e o horário 13:50 ET já está fora da janela mais confiável de reversão, aumentando o risco de falso sinal."
2025-09-08,13:55,SHORT,23791.25,5.25,True,RECUSA,0.7,"Nível de domingo à noite (Globex) é mais espúrio, horário tardio (13:55 ET) fora da janela de maior confiabilidade, e distância de 5.25pt do toque à linha é relativamente grande, reduzindo a precisão da rejeição."
2025-09-08,13:57,SHORT,23791.25,10.25,True,RECUSA,0.72,"Nível de Globex (domingo à noite) é mais espúrio, e o toque às 13:57 ET já está fora da janela mais confiável de abertura/manhã; distância de 10,25pt do nível soma incerteza ao sinal."
2025-09-08,14:08,SHORT,23791.25,6.25,True,RECUSA,0.68,"Nível é do range de domingo (Globex), mais espúrio, e o toque ficou a 6,25pt de distância da linha, indicando rejeição pouco precisa; horário (14:08 ET) já fora da janela de maior liquidez da manhã."
2025-09-08,14:42,SHORT,23791.25,1.50,True,RECUSA,0.68,"Nível é range de domingo à noite (Globex, mais espúrio), horário fora da janela de maior liquidez (14:42 ET) e distância de rejeição pequena (1.5pt), indicando sinal fraco."
2025-09-08,15:01,SHORT,23791.25,5.75,True,RECUSA,0.68,"Nível de Globex (mais espúrio), distância de 5.75pt do toque é excessiva para uma rejeição limpa, e horário de 15:01 ET já está próximo do fim da sessão regular, reduzindo a qualidade do sinal."
2025-09-08,15:33,SHORT,23791.25,3.25,True,RECUSA,0.68,"Nível Globex (mais espúrio) e horário 15:33 ET (fim de sessão regular, menor liquidez/qualidade de rejeição), apesar da distância de toque razoável."
2025-09-08,15:37,SHORT,23791.25,4.75,True,RECUSA,0.68,"Nível de Globex (mais espúrio) tocado tarde na sessão, com distância de rejeição pequena (4.75pt), risco/qualidade de sinal baixo."
2025-09-08,15:39,SHORT,23791.25,2.75,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, horário fora da abertura principal (15:39 ET) e distância de 2.75pt até a linha é relativamente pequena, aumentando risco de falso rompimento."
2025-09-08,15:51,SHORT,23791.25,0.25,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio, distância de toque irrisória (0.25pt) e horário já na parte final da tarde, fora dos momentos de maior confiabilidade de reversão."
2025-09-08,15:59,SHORT,23791.25,1.75,True,RECUSA,0.68,"Nível de domingo à noite (Globex) é mais espúrio e o horário (15:59 ET) está próximo do fechamento do pregão regular, reduzindo a qualidade do sinal apesar da rejeição próxima da linha."
2025-09-09,10:46,LONG,23760.00,2.75,False,ACEITA,0.72,"Nível é o dia anterior (não Globex), horário dentro do pregão regular, toque próximo à linha (2.75pt) e vela fechou claramente acima do nível, indicando rejeição válida."
2025-09-09,10:50,LONG,23760.00,0.75,False,ACEITA,0.72,"Toque preciso (0,75pt) no nível RTH do dia anterior, dentro do horário líquido da manhã, com fechamento claramente rejeitando a linha para cima."
