data,hora,lado,dist_nivel,contratos,trail_mult,be_lock_frac,confianca,motivo
2025-10-13,11:45,SHORT,0.25,4,0.8,0.8,0.6,"Nível de domingo (Globex) + distância mínima (0.25pt) = toque excelente. PORÉM: origem em range de domingo é menos confiável que RTH puro, e 11:45 ET é meio da sessão (liquidez boa mas sem momentum de abertura). Redução moderada: 4 contratos em vez de 5, trail_mult mais apertado (0.8 em vez de 1.0) pra travar ganho antes, be_lock_frac elevado (0.80) pra garantir o favor máximo. Confiança 0.60: qualidade técnica alta, mas contexto de domingo reduz probabilidade."
2025-10-14,10:37,LONG,1.00,5,1.0,0.75,0.75,"Terça-feira, horário RTH normal (10:37 ET), nível RTH do dia anterior com toque muito próximo (1.00pt = qualidade alta). Sem sinais de estresse contextuais. Mantém defaults: 5 contratos (volume moderado-alto adequado), trail_mult 1.0 (flexibilidade normal), be_lock_frac 0.75 (proteção padrão)."
2025-10-14,10:39,LONG,0.25,6,1.1,0.72,0.78,"Sinal de alta qualidade: toque muito próximo (0,25pt), nível RTH limpo (máx/mín dia anterior), horário RTH normal (10:39 ET), terça-feira (dia líquido com volatilidade moderada). Distância mínima até a linha justifica contratos acima da média (6). Trail_mult ligeiramente acima do padrão para deixar respirar um movimento real sem dar muito espaço para reverter. be_lock_frac moderadamente conservador mantendo margem de lucro."
2025-10-14,10:41,LONG,3.25,5,1.0,0.75,0.75,"Terça-feira, horário RTH normal (10:41 ET), nível de máx/mín do dia anterior (fonte confiável). Distância 3.25pt é moderada — não é toque perfeito, mas aceitável. Sem motivos para desviar dos padrões. Confiança 0.75 — bom contexto, mas dist_nivel não é micro-toque."
2025-10-14,10:43,LONG,4.00,5,1.0,0.75,0.7,"Terça 10:43 ET, sinal LONG em máx/mín do dia anterior (RTH), distância 4.00pt do nível. Contexto de qualidade moderada: horário pós-abertura em dia útil normal, mas toque com 4pt de distância (não está ultra-próximo da linha). Nível de origem confiável (RTH). Sem razão forte para desviar dos padrões — mantém gestão balanceada (5 contratos, trail 1.0x, lock 0.75)."
2025-10-14,10:46,LONG,9.25,5,1.0,0.75,0.7,"Terça-feira, horário RTH normal (10:46 ET), nível de origem sólida (máx/mín do dia anterior), mas distância de 9.25pt até o toque é moderada (não é um toque perfeito, nem um nível muito distante). Mantém padrão: confiança média-alta para um sinal de reversão LONG bem contextualizado, mas sem razão para aumentar risco ou apertar demais a gestão."
2025-10-14,11:04,LONG,9.50,5,1.0,0.75,0.7,"Sinal de qualidade moderada: terça-feira em horário RTH normal (11:04 ET), nível de origem legítimo (máx/mín dia anterior RTH). Porém, distância de 9.50pt é significativa — não é um toque bem próximo da linha, o que reduz confiança. Mantém-se configuração padrão (5 contratos, trailing 1.0x, be_lock 0.75) pois não há razões fortes para desviar."
2025-10-14,11:09,LONG,4.25,5,1.0,0.75,0.7,"Terça, horário RTH normal (11:09 ET), nível de máx/mín do dia anterior (RTH = origem de qualidade). Distância de 4.25pt é moderada — toque não foi perfeito (teria sido <2pt), mas também não é ruim. Sem motivos para desviar dos defaults — mantém gestão padrão equilibrada."
2025-10-14,11:25,LONG,6.00,5,1.0,0.75,0.7,"Terça-feira, horário RTH normal (11:25 ET), nível de reversal clássico (máx/mín do dia anterior). Distância de 6pt é moderada — não é um toque tight na linha, mas também não é excessivamente longe. Qualidade média-alta. Mantém padrão (5 contratos, trailing 1,75pt, lock 75%) pois contexto não apresenta motivos fortes pra desviar: não é sinal espúrio de domingo/Globex, horário é bom, dia normal. Confiança 0.70 reflete que a distância de 6pt reduz um pouco a qualidade ideal."
2025-10-14,11:42,LONG,14.75,5,1.0,0.75,0.7,"Sinal de qualidade MÉDIA. Terça-feira em RTH, nível legítimo (máx/mín do dia anterior). Horário 11:42 ET é período ativo mas nem peak. Distância de 14.75pt é razoável - não é um toque perfeito (<5pt) mas também não é tão longe (>20pt). Mantém padrão 5/1.0/0.75 porque não há motivo concreto pra aumentar risco (sinal não é premium) nem pra apertar demais (contexto normal, sem red flags)."
2025-10-14,11:43,LONG,8.00,5,1.0,0.75,0.72,"Terça-feira, horário RTH normal (11:43 ET), nível de máx/mín do dia anterior (RTH) — origem sólida. Distância de 8pt é moderada — não é toque limpo (seria <3pt) mas também não é rejeição clara (>12pt). Contexto típico de reversão secundária. Mantém padrão: 5 contratos, trailing 1.75pt, lock 0.75 do MFE. Confiança ligeiramente acima da neutralidade pela boa origem, mas não premium pela distância."
2025-10-14,15:50,LONG,10.50,5,1.0,0.75,0.75,"Sinal terça-feira 15:50 ET (fim de dia, liquidez ainda presente). Nível RTH (máx/mín dia anterior) = origem de boa qualidade. Distância de 10.50pt é moderada — não é um toque extremamente próximo, mas também não é um nível muito longe. Entrada no final do dia em dia de semana normal, sem sinais de fraqueza extrema. Mantém os padrões (5 contratos, trailing 1.75pt, lock 75% do MFE) pois não há razão concreta para apertar ou soltar demais."
2025-10-15,09:40,SHORT,12.75,5,1.0,0.75,0.7,"Sinal SHORT em quarta-feira, 09:40 ET (dentro do RTH normal). Nível de origem é máx/mín do dia anterior (RTH) — contexto legítimo. Distância de 12.75pt é moderada (nem muito perto, nem muito longe) — isso reduz confiança um pouco, sugerindo que o preço não tocou exatamente a linha, mas ainda está em zona de reversão razoável. Mantém padrão (5 contratos, 1.0 trail, 0.75 lock) por falta de motivo forte pra desviar. Confiança em 0.7 reflete a distância moderada."""
2025-10-15,09:41,SHORT,6.25,5,1.0,0.75,0.75,"SHORT em topo, origem RTH normal (máx/mín do dia anterior), quarta-feira em RTH, horário 09:41 ET (ainda na abertura, liquidez boa). Distância 6.25pt é moderada — não é um toque perfeito, mas também não é ruim. Mantém o perfil padrão: 5 contratos, trailing 1,75pt, lock de 75% no MFE quando BE ativa. Sem motivos para ajustes agressivos ou defensivos."
2025-10-15,09:44,SHORT,7.75,5,1.0,0.75,0.7,"Sinal SHORT em quarta-feira, horário RTH normal (09:44 ET). Nível de origem legítima (máx/mín dia anterior). Distância de 7.75pt é moderada — não é um toque pristino, mas também não é ruim. Contexto relativamente neutro: sem características que justifiquem aumento de risco (contratos maiores) nem redução drástica de proteção. Mantém-se o perfil padrão: 5 contratos, trailing 1,75pt (trail_mult 1.0), lock de 75% no breakeven. Confiança em torno de 0,70 reflete a qualidade média do setup."
2025-10-15,11:44,SHORT,6.00,5,1.0,0.75,0.7,"Quarta-feira, horário RTH puro (11:44 ET), nível de máx/mín do dia anterior (fonte legítima). Distância de 6pt é moderada — não é um toque super preciso, mas também não está longe demais. Mantém padrão conservador: 5 contratos, trailing neutro 1,0x, be_lock_frac 0,75 para proteger ganho assim que ativa breakeven. Confiança 0,70 reflete qualidade média-boa do setup."
2025-10-15,11:48,SHORT,0.75,5,1.0,0.75,0.75,"Sinal de qualidade alta: toque muito próximo da linha (dist_nivel = 0.75pt), nível de origem RTH (máx/mín do dia anterior), horário dentro do RTH (11:48 ET), quarta-feira (dia líquido). Sem razões para desviar dos padrões. Mantém-se a gestão padrão (5 contratos, trail 1.75pt, be_lock 75%)."
2025-10-15,11:57,SHORT,14.25,5,1.0,0.75,0.7,"Sinal SHORT em quarta-feira, horário RTH normal (11:57 ET), nível de máx/mín do dia anterior (RTH puro). Distância de 14.25pt é moderada — não é um toque perfeito, mas também não é ruim. Qualidade média-alta: mantém posição padrão. Quarta é dia neutro, sem ""peso especial"" (segunda tem momentum mais fresco, sexta tem liquidez de fim de semana). RTH puro + dia útil normal = sem razão pra reduzir ou aumentar agressividade. Padrão 5 contratos / 1.0 trail / 0.75 be_lock é apropriado."
2025-10-15,11:59,SHORT,14.75,5,1.0,0.75,0.7,"SHORT em topo, máx/mín do dia anterior (nível RTH sólido, quarta-feira, horário 11:59 próximo do fechamento da sessão). Distância de 14.75pt é moderada — não é toque perfeito, mas também não é ruim. Confiança média (0.70): mantém posição padrão para não subestimar nem superestimar. Trailing padrão (1.0) balanceia proteção e potencial de captura; be_lock_frac padrão (0.75) garante boa parte do ganho sem travar cedo demais."
2025-10-15,12:05,SHORT,1.25,5,1.0,0.75,0.7,"SHORT em quarta-feira meio de dia (12:05 ET), tocando máx/mín RTH anterior com distância muito pequena (1.25pt). Contexto bom: dia útil normal, nível legitimo RTH. Sem motivo para desviar dos padrões — mantém gestão equilibrada (5 contratos, trailing standard 1,75pt, breakeven lock em 75%)."
2025-10-15,12:07,SHORT,5.00,5,1.0,0.75,0.75,"SHORT em máx/mín do dia anterior (RTH), quarta-feira, horário RTH pleno (12:07 ET). Distância de 5pt é moderada — nem um toque limpo, nem muito longe. Sem sinais de degradação de qualidade (domingo/Globex, abertura/fecho caótico). Mantém padrão conservador: 5 contratos, trailing 1,0x (1,75pt), be_lock 0,75 — deixa espaço para o trade respirar sem abandonar proteção."
2025-10-15,12:18,SHORT,13.00,5,1.0,0.75,0.7,"SHORT em máx/mín RTH do dia anterior (setup clássico), quarta-feira horário RTH normal (12:18 ET). Distância de 13pt é moderada — não é um toque perfeito na linha, indica alguma hesitação. Sem sinais de stress adicional (não é domingo/Globex, não é madrugada), mantém parâmetros padrão como baseline segura. Confiança 0,70 reflete a distância: toque limpo merecia 0,75+, mas 13pt sugere menor precisão."
2025-10-15,12:19,SHORT,13.00,5,1.0,0.75,0.7,"Sinal SHORT em quarta-feira (dia com boa liquidez). Horário 12:19 ET está em RTH normal, nível é do dia anterior (RTH válido). Porém dist_nivel = 13pt indica toque não tão próximo da linha — suporta qualidade MODERADA. Sem razão concreta pra desviar dos padrões, mantém gestão equilibrada: 5 contratos, trailing 1,75pt normal, lock 75% do MFE."""
2025-10-15,12:22,SHORT,0.25,6,0.9,0.78,0.78,"Sinal de alta qualidade: toque muito próximo (0.25pt), nível RTH normal (máx/mín do dia anterior), horário RTH consolidado (12:22 ET), quarta-feira (dia de semana sólido). SHORT em topo com confirmação técnica robusta. Aumento de contratos (6) e be_lock_frac ligeiramente acima do padrão pela proximidade do toque. Trail_mult levemente reduzido (0.9) para proteger ganho mais cedo, evitando reversão desnecessária dado o horário avançado."
2025-10-15,12:33,SHORT,3.00,5,1.0,0.75,0.7,"SHORT em nível RTH (máx/mín dia anterior), quarta-feira em horário RTH normal (12:33 ET). Distância de 3pt do toque é aceitável (não é um toque perfeito, mas também não é ruim). Qualidade de sinal moderada — sem razão forte pra ser agressivo ou defensivo. Mantendo os padrões (5 contratos, trailing 1,75pt, lock 75%) é a abordagem equilibrada."
2025-10-15,12:35,SHORT,10.25,5,1.0,0.75,0.7,"Sinal SHORT em quarta (dia de semana normal, RTH). Nível de máx/mín do dia anterior é estrutura sólida. Distância de 10.25pt é significativa - não foi toque limpo na linha, sugere menos força no sinal. Horário 12:35 ET é sessão já em movimento. Mantém padrão 5 contratos / 1.0 trail / 0.75 lock por falta de evidência forte pra aumentar risco. Confiança moderada (0.7) pela dist_nivel elevada."
2025-10-15,12:37,SHORT,7.50,5,1.0,0.75,0.7,"Sinal SHORT em quarta-feira, meio do dia (12:37 ET), nível de máx/mín RTH do dia anterior (legítimo, não Globex). Distância de 7.50pt é moderada — não é toque perfeito, mas também não é ruidoso demais. Sem motivos para desviar do padrão: contratos padrão (5), trailing padrão (1.0x = 1.75pt) e lock padrão (0.75). Confiança 0.7 reflete a qualidade mediana do sinal (toque não tão próximo quanto ideal)."
2025-10-15,12:39,SHORT,2.25,5,1.0,0.75,0.75,"SHORT em quarta-feira, hora RTH normal (12:39), nível do dia anterior (RTH legítimo). Dist_nivel 2.25pt é moderada — não é toque impecável (< 1pt) mas longe de ser ruim. Mantém padrão conservador: 5 contratos, trailing 1.0x, be_lock 0.75 — sinal de boa qualidade mas sem razão pra aumentar risco ou dar folga extra."
2025-10-15,12:41,SHORT,4.25,5,1.0,0.75,0.7,"Sinal SHORT em quarta-feira às 12:41 ET (horário RTH normal). Nível originário de máx/mín do dia anterior (RTH legítimo). Distância de 4.25pt é moderada — não é um toque perfeito (< 2pt) mas também não é muito distante. Manutenção dos padrões (5 contratos, trail 1.0x, lock 0.75) reflete qualidade média-alta do sinal — suficiente confiança sem ser setup de ouro."
2025-10-15,12:44,SHORT,3.75,5,1.0,0.75,0.7,"SHORT em quarta-feira, horário RTH normal (12:44), nível de máx/mín do dia anterior (estrutura clássica). Distância de 3.75pt é moderada — não é toque pristino (seria <1pt), mas também não é especulativo (>6pt). Qualidade do sinal mediana: mantém padrões conservadores (5 contratos, trail 1.0x, be_lock 0.75). Se fosse mais próximo da linha ou em horário de menor ruído, aumentaria confiança e posição."
2025-10-15,14:42,SHORT,3.25,5,1.0,0.75,0.7,"SHORT em máx/mín RTH (quarta, 14:42 ET). Distância de 3.25pt é moderada — não é toque perfeito, mas nível é bem definido (RTH, não domingo/Globex). Horário RTH normal, dia da semana típico. Qualidade média: mantém defaults (5 contratos, trailing 1.75pt padrão, lock 75% do MFE)."
2025-10-15,14:54,SHORT,3.50,5,1.0,0.75,0.7,"SHORT em quarta-feira, 14:54 ET (meio de RTH), nível do dia anterior. dist_nivel 3.50pt é moderado — não é toque muito próximo, mas também não é espúrio. Manhã já passou, mercado segue RTH normal. Sem razão pra desviar dos padrões: 5 contratos, trailing 1,0x (1.75pt), be_lock 0.75. Confiança média (0.70) reflete a distância moderada do toque."""
2025-10-15,15:01,SHORT,1.25,5,1.0,0.75,0.75,"Quarta-feira, sinal RTH bem próximo da linha (1.25pt), origem em máx/mín do dia anterior (nível confiável). Horário 15:01 ET ainda em sessão ativa. Sem motivos para desviar dos padrões — contratos, trailing e proteção padrão mantêm bom custo/benefício."
2025-10-15,15:17,SHORT,8.50,5,1.0,0.75,0.72,"Quarta-feira, horário RTH tarde (15:17 ET), nível de máx/mín do dia anterior (RTH, bem estabelecido). Distância de 8.50pt é moderada — não é um toque perfeito, mas também não é ruim. Sinal com qualidade razoável. Mantém padrão 5 contratos e trailing 1.0x (1.75pt). Confiança ~72% reflete a margem do toque — não é execução pristina, mas contexto do dia e hora são favoráveis (meio do RTH, quarta normal)."
2025-10-15,15:19,SHORT,4.00,5,1.0,0.75,0.72,"Quarta-feira, horário RTH normal (15:19 ET), nível de máx/mín do dia anterior (alta confiabilidade). Distância de 4pt é moderada — não é toque ""hot"" (bem próximo) mas também não é especulativa. Mantém padrão equilibrado: 5 contratos, trailing padrão 1,0x, lock de breakeven em 0,75 do MFE. Confiança 0,72 reflete a qualidade média do sinal."
